country;year;pop;continent;lifeExp;gdpPercap;gdpPercap_tratada;lifeExp_tratada;pop_tratada;one-sided violence;non-state conflict;extrasystemic;intrastate;interstate
Venezuela;1967;9709552;Americas;63.479;9541.474188;9541.47;63.5;9.709.552;;;;;
Venezuela;1972;11515649;Americas;65.712;10505.25966;10505.26;65.7;11.515.649;;;;;
Venezuela;1977;13503563;Americas;67.456;13143.95095;13143.95;67.5;13.503.563;;;;;
Venezuela;1982;15620766;Americas;68.557;11152.41011;11152.41;68.6;15.620.766;;;;;
Venezuela;1987;17910182;Americas;70.19;9883.584648;9883.58;70.2;17.910.182;;;;;
Venezuela;1992;20265563;Americas;71.15;10733.92631;10733.93;71.2;20.265.563;231.0;0.0;0.0;144.0;0.0
Venezuela;1997;22374398;Americas;72.146;10165.49518;10165.5;72.1;22.374.398;159.0;157.0;0.0;0.0;0.0
Venezuela;2002;24287670;Americas;72.766;8605.047831;8605.05;72.8;24.287.670;137.0;0.0;0.0;10.0;0.0
Venezuela;2007;26084662;Americas;73.747;11415.80569;11415.81;73.7;26.084.662;87.0;0.0;0.0;3.0;0.0
Vietnam;1952;26246839;Asia;40.412;605.0664917;605.07;40.4;26.246.839;;;;;
Vietnam;1957;28998543;Asia;42.887;676.2854478;676.29;42.9;28.998.543;;;;;
Vietnam;1962;33796140;Asia;45.363;772.0491602;772.05;45.4;33.796.140;;;;;
Vietnam;1967;39463910;Asia;47.838;637.1232887;637.12;47.8;39.463.910;;;;;
Vietnam;1972;44655014;Asia;50.254;699.5016441;699.5;50.3;44.655.014;;;;;
Vietnam;1977;50533506;Asia;55.764;713.5371196;713.54;55.8;50.533.506;;;;;
Vietnam;1982;56142181;Asia;58.816;707.2357863;707.24;58.8;56.142.181;;;;;
Vietnam;1987;62826491;Asia;62.82;820.7994449;820.8;62.8;62.826.491;;;;;
Vietnam;1992;69940728;Asia;67.662;989.0231487;989.02;67.7;69.940.728;0.0;0.0;0.0;0.0;0.0
Vietnam;1997;76048996;Asia;70.672;1385.896769;1385.9;70.7;76.048.996;0.0;0.0;0.0;0.0;0.0
Vietnam;2002;80908147;Asia;73.017;1764.456677;1764.46;73.0;80.908.147;0.0;0.0;0.0;0.0;0.0
Vietnam;2007;85262356;Asia;74.249;2441.576404;2441.58;74.2;85.262.356;0.0;0.0;0.0;0.0;0.0
West Bank and Gaza;1952;1030585;Asia;43.16;1515.592329;1515.59;43.2;1.030.585;;;;;
West Bank and Gaza;1957;1070439;Asia;45.671;1827.067742;1827.07;45.7;1.070.439;;;;;
West Bank and Gaza;1962;1133134;Asia;48.127;2198.956312;2198.96;48.1;1.133.134;;;;;
West Bank and Gaza;1967;1142636;Asia;51.631;2649.715007;2649.72;51.6;1.142.636;;;;;
West Bank and Gaza;1972;1089572;Asia;56.532;3133.409277;3133.41;56.5;1.089.572;;;;;
West Bank and Gaza;1977;1261091;Asia;60.765;3682.831494;3682.83;60.8;1.261.091;;;;;
West Bank and Gaza;1982;1425876;Asia;64.406;4336.032082;4336.03;64.4;1.425.876;;;;;
West Bank and Gaza;1987;1691210;Asia;67.046;5107.197384;5107.2;67.0;1.691.210;;;;;
West Bank and Gaza;1992;2104779;Asia;69.718;6017.654756;6017.65;69.7;2.104.779;;;;;
West Bank and Gaza;1997;2826046;Asia;71.096;7110.667619;7110.67;71.1;2.826.046;;;;;
West Bank and Gaza;2002;3389578;Asia;72.37;4515.487575;4515.49;72.4;3.389.578;;;;;
West Bank and Gaza;2007;4018332;Asia;73.422;3025.349798;3025.35;73.4;4.018.332;;;;;
Yemen Rep.;1952;4963829;Asia;32.548;781.7175761;781.72;32.5;4.963.829;;;;;
Yemen Rep.;1957;5498090;Asia;33.97;804.8304547;804.83;34.0;5.498.090;;;;;
Yemen Rep.;1962;6120081;Asia;35.18;825.6232006;825.62;35.2;6.120.081;;;;;
Yemen Rep.;1967;6740785;Asia;36.984;862.4421463;862.44;37.0;6.740.785;;;;;
Yemen Rep.;1972;7407075;Asia;39.848;1265.047031;1265.05;39.8;7.407.075;;;;;
Yemen Rep.;1977;8403990;Asia;44.175;1829.765177;1829.77;44.2;8.403.990;;;;;
Yemen Rep.;1982;9657618;Asia;49.113;1977.55701;1977.56;49.1;9.657.618;;;;;
Yemen Rep.;1987;11219340;Asia;52.922;1971.741538;1971.74;52.9;11.219.340;;;;;
Yemen Rep.;1992;13367997;Asia;55.599;1879.496673;1879.5;55.6;13.367.997;;;;;
Yemen Rep.;1997;15826497;Asia;58.02;2117.484526;2117.48;58.0;15.826.497;;;;;
Yemen Rep.;2002;18701257;Asia;60.308;2234.820827;2234.82;60.3;18.701.257;;;;;
Yemen Rep.;2007;22211743;Asia;62.698;2280.769906;2280.77;62.7;22.211.743;;;;;
Zambia;1952;2672000;Africa;42.038;1147.388831;1147.39;42.0;2.672.000;;;;;
Zambia;1957;3016000;Africa;44.077;1311.956766;1311.96;44.1;3.016.000;;;;;
Zambia;1962;3421000;Africa;46.023;1452.725766;1452.73;46.0;3.421.000;;;;;
Zambia;1967;3900000;Africa;47.768;1777.077318;1777.08;47.8;3.900.000;;;;;
Zambia;1972;4506497;Africa;50.107;1773.498265;1773.5;50.1;4.506.497;;;;;
Zambia;1977;5216550;Africa;51.386;1588.688299;1588.69;51.4;5.216.550;;;;;
Zambia;1982;6100407;Africa;51.821;1408.678565;1408.68;51.8;6.100.407;;;;;
Zambia;1987;7272406;Africa;50.821;1213.315116;1213.32;50.8;7.272.406;;;;;
Zambia;1992;8381163;Africa;46.1;1210.884633;1210.88;46.1;8.381.163;126.0;0.0;0.0;0.0;0.0
Zambia;1997;9417789;Africa;40.238;1071.353818;1071.35;40.2;9.417.789;1.0;0.0;0.0;0.0;0.0
Zambia;2002;10595811;Africa;39.193;1071.613938;1071.61;39.2;10.595.811;37.0;0.0;0.0;0.0;0.0
Zambia;2007;11746035;Africa;42.384;1271.211593;1271.21;42.4;11.746.035;0.0;0.0;0.0;0.0;0.0
Zimbabwe;1952;3080907;Africa;48.451;406.8841148;406.88;48.5;3.080.907;;;;;
Zimbabwe;1957;3646340;Africa;50.469;518.7642681;518.76;50.5;3.646.340;;;;;
Zimbabwe;1962;4277736;Africa;52.358;527.2721818;527.27;52.4;4.277.736;;;;;
Zimbabwe;1967;4995432;Africa;53.995;569.7950712;569.8;54.0;4.995.432;;;;;
Zimbabwe;1972;5861135;Africa;55.635;799.3621758;799.36;55.6;5.861.135;;;;;
Zimbabwe;1977;6642107;Africa;57.674;685.5876821;685.59;57.7;6.642.107;;;;;
Zimbabwe;1982;7636524;Africa;60.363;788.8550411;788.86;60.4;7.636.524;;;;;
Zimbabwe;1987;9216418;Africa;62.351;706.1573059;706.16;62.4;9.216.418;;;;;
Zimbabwe;1992;10704340;Africa;60.377;693.4207856;693.42;60.4;10.704.340;51.0;0.0;0.0;0.0;0.0
Zimbabwe;1997;11404948;Africa;46.809;792.4499603;792.45;46.8;11.404.948;0.0;0.0;0.0;0.0;0.0
Zimbabwe;2002;11926563;Africa;39.989;672.0386227;672.04;40.0;11.926.563;0.0;0.0;0.0;0.0;0.0
Zimbabwe;2007;12311143;Africa;43.487;469.7092981;469.71;43.5;12.311.143;0.0;0.0;0.0;0.0;0.0
